Invoice_ID,branch,city,customer_type,gender,product_line,unit_price,quantity,total,date,time,payment,payments_fee,gross_income,cost_price,unit_cost
311-13-6971,B,Mandalay,Member,Male,Sports and travel,33.59,10,335.90000000000003,2019-02-20,2024-12-18 15:18:00,Credit card,10.08,50.39,285.5,28.55
319-74-2561,A,Yangon,Member,Male,Electronic accessories,99.37,3,298.11,2019-02-21,2024-12-18 16:55:00,Cash,0.0,44.72,253.41,84.47
279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,13.17,1,13.17,2019-02-21,2024-12-18 12:38:00,Cash,0.0,3.29,9.88,9.88
269-04-5750,B,Mandalay,Member,Male,Fashion accessories,77.51,4,310.04,2019-02-21,2024-12-18 18:31:00,Cash,0.0,77.51,232.52,58.13
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,103.74,2,207.48,2019-02-21,2024-12-18 11:39:00,Cash,0.0,31.12,176.36,88.18
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,87.84,5,439.20000000000005,2019-02-21,2024-12-18 10:26:00,Cash,0.0,96.63,342.59999999999997,68.52
503-21-4385,B,Mandalay,Member,Male,Health and beauty,41.91,3,125.72999999999999,2019-02-21,2024-12-18 12:40:00,Ewallet,1.89,27.66,98.07,32.69
269-04-5758,B,Mandalay,Member,Male,Clothes and accessories,22.4,6,134.39999999999998,2019-02-21,2024-12-18 18:41:00,Cash,0.0,9.41,125.03999999999999,20.84
709-58-4061,C,Naypyitaw,Member,Female,Clothes and accessories,0.65,10,6.5,2019-02-21,2024-12-18 14:44:00,Cash,0.09,0.46,6.1,0.61
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,31.93,1,31.93,2019-02-22,2024-12-18 10:36:00,Credit card,0.96,3.83,28.1,28.1
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,100.26,7,701.82,2019-02-22,2024-12-18 18:17:00,Ewallet,10.53,105.28,596.54,85.22
831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,41.74,5,208.70000000000002,2019-02-22,2024-12-18 10:43:00,Ewallet,3.13,52.17,156.5,31.3
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,49.81,1,49.81,2019-02-22,2024-12-18 18:19:00,Credit card,1.49,12.45,37.36,37.36
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,57.03,9,513.27,2019-02-22,2024-12-18 10:49:00,Cash,0.0,128.31,384.93,42.77
807-14-7833,A,Yangon,Member,Male,Electronic accessories,18.29,10,182.89999999999998,2019-02-22,2024-12-18 12:30:00,Ewallet,2.74,27.44,155.5,15.55
864-24-7918,A,Yangon,Member,Female,Sports and travel,25.72,10,257.2,2019-02-22,2024-12-18 15:15:00,Cash,0.0,38.57,218.6,21.86
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,72.42,3,217.26,2019-02-22,2024-12-18 11:26:00,Ewallet,3.26,39.11,178.14000000000001,59.38
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,13.37,2,26.74,2019-02-22,2024-12-18 12:10:00,Credit card,0.8,4.81,21.92,10.96
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,18.37,10,183.70000000000002,2019-02-22,2024-12-18 18:35:00,Ewallet,2.75,45.91,137.7,13.77
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,69.11,1,69.11,2019-02-22,2024-12-18 15:33:00,Cash,0.0,12.44,56.67,56.67
247-11-2478,B,Mandalay,Normal,Female,Clothes and accessories,26.03,4,104.12,2019-02-22,2024-12-18 16:28:00,Credit card,2.8,7.29,96.8,24.2
225-98-1491,B,Mandalay,Normal,Female,Clothes and accessories,8.28,3,24.839999999999996,2019-02-22,2024-12-18 13:09:00,Credit card,2.13,1.74,23.1,7.7
607-76-6217,B,Mandalay,Normal,Female,Clothes and accessories,45.48,5,227.39999999999998,2019-02-22,2024-12-18 16:43:00,Credit card,0.88,15.92,211.5,42.3
787-56-0757,C,Naypyitaw,Member,Female,Food and beverages,84.38,4,337.52,2019-02-23,2024-12-18 18:45:00,Credit card,10.13,40.5,297.0,74.25
396-90-2219,B,Mandalay,Normal,Female,Electronic accessories,15.71,8,125.68,2019-02-23,2024-12-18 12:29:00,Cash,0.0,18.85,106.8,13.35
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,37.68,1,37.68,2019-02-23,2024-12-18 16:52:00,Credit card,1.13,4.52,33.16,33.16
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,61.31,7,429.17,2019-02-23,2024-12-18 19:49:00,Credit card,12.88,64.38,364.77,52.11
695-09-5146,B,Mandalay,Member,Female,Food and beverages,103.73,3,311.19,2019-02-23,2024-12-18 20:00:00,Ewallet,4.67,37.34,273.84000000000003,91.28
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,18.87,4,75.48,2019-02-23,2024-12-18 20:43:00,Ewallet,1.13,16.6,58.88,14.72
274-05-5470,A,Yangon,Member,Female,Food and beverages,77.14,4,308.56,2019-02-23,2024-12-18 18:30:00,Cash,0.0,37.03,271.56,67.89
831-81-6575,B,Mandalay,Member,Male,Electronic accessories,79.37,9,714.33,2019-02-23,2024-12-18 11:12:00,Cash,0.0,107.15,607.14,67.46
315-22-5665,C,Naypyitaw,Normal,Female,Home and lifestyle,77.24,10,772.4,2019-02-24,2024-12-18 11:38:00,Ewallet,11.59,139.03,633.4000000000001,63.34
803-83-5989,C,Naypyitaw,Normal,Male,Home and lifestyle,58.52,6,351.12,2019-02-24,2024-12-18 10:55:00,Ewallet,5.27,63.2,287.88,47.98
692-27-8933,B,Mandalay,Normal,Female,Sports and travel,60.85,6,365.1,2019-02-24,2024-12-18 13:02:00,Cash,0.0,54.76,310.32,51.72
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,25.98,10,259.8,2019-02-24,2024-12-18 16:44:00,Cash,0.0,38.97,220.79999999999998,22.08
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,87.96,2,175.92,2019-02-24,2024-12-18 19:57:00,Cash,0.0,43.98,131.94,65.97
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.67,5,53.35,2019-02-24,2024-12-18 13:08:00,Ewallet,0.8,11.73,41.6,8.32
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,42.27,10,422.70000000000005,2019-02-24,2024-12-18 18:06:00,Credit card,12.68,63.41,359.3,35.93
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,50.07,2,100.14,2019-02-24,2024-12-18 10:10:00,Credit card,3.0,18.02,82.12,41.06
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,27.75,8,222.0,2019-02-24,2024-12-18 14:26:00,Ewallet,3.33,26.64,195.36,24.42
355-53-5943,A,Yangon,Member,Female,Electronic accessories,72.28,6,433.68,2019-02-25,2024-12-18 14:36:00,Ewallet,6.51,65.05,368.64,61.44
300-71-4605,C,Naypyitaw,Member,Male,Electronic accessories,90.34,5,451.70000000000005,2019-02-25,2024-12-18 11:24:00,Ewallet,6.78,67.76,383.95000000000005,76.79
871-79-8483,B,Mandalay,Normal,Male,Fashion accessories,98.84,5,494.20000000000005,2019-02-25,2024-12-18 19:39:00,Credit card,14.83,123.55,370.65,74.13
275-28-0149,A,Yangon,Normal,Male,Sports and travel,66.87,1,66.87,2019-02-25,2024-12-18 16:21:00,Cash,0.0,10.03,56.84,56.84
505-02-0892,B,Mandalay,Member,Female,Health and beauty,44.7,8,357.6,2019-02-25,2024-12-18 14:12:00,Ewallet,5.36,78.67,278.96,34.87
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,51.04,1,51.04,2019-02-25,2024-12-18 15:31:00,Cash,0.0,6.12,44.92,44.92
502-05-1910,A,Yangon,Normal,Female,Health and beauty,68.44,3,205.32,2019-02-25,2024-12-18 20:35:00,Credit card,6.16,45.17,160.14000000000001,53.38
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,92.87,1,92.87,2019-02-25,2024-12-18 16:36:00,Credit card,2.79,13.93,78.94,78.94
719-89-8991,A,Yangon,Member,Female,Sports and travel,95.98,5,479.90000000000003,2019-02-25,2024-12-18 16:03:00,Ewallet,7.2,71.99,407.9,81.58
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,76.7,4,306.8,2019-02-25,2024-12-18 17:16:00,Credit card,9.2,76.7,230.12,57.53
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,86.14,5,430.7,2019-02-25,2024-12-18 17:16:00,Credit card,12.92,77.53,353.2,70.64
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,65.7,4,262.8,2019-02-25,2024-12-18 18:37:00,Cash,0.0,57.81,205.0,51.25
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,55.43,10,554.3,2019-02-25,2024-12-18 11:58:00,Ewallet,8.31,83.15,471.2,47.12
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,41.74,1,41.74,2019-02-25,2024-12-18 20:19:00,Cash,0.0,6.26,35.48,35.48
459-45-2396,A,Yangon,Member,Female,Food and beverages,104.58,3,313.74,2019-02-25,2024-12-18 18:45:00,Cash,0.0,37.65,276.09000000000003,92.03
574-80-1489,B,Mandalay,Member,Female,Food and beverages,65.99,4,263.96,2019-02-25,2024-12-18 13:22:00,Ewallet,3.96,31.68,232.28,58.07
871-79-8489,B,Mandalay,Normal,Male,Clothes and accessories,25.8,5,129.0,2019-02-25,2024-12-18 19:45:00,Credit card,7.44,9.03,120.0,24.0
759-29-9528,A,Yangon,Normal,Female,Clothes and accessories,19.16,8,153.28,2019-02-25,2024-12-18 11:28:00,Cash,5.39,10.73,142.56,17.82
466-61-5506,B,Mandalay,Member,Female,Electronic accessories,95.24,6,571.4399999999999,2019-02-26,2024-12-18 10:52:00,Cash,0.0,85.71,485.70000000000005,80.95
154-74-7179,B,Mandalay,Normal,Male,Sports and travel,57.17,1,57.17,2019-02-26,2024-12-18 19:24:00,Ewallet,0.86,8.58,48.59,48.59
477-24-6490,B,Mandalay,Normal,Female,Health and beauty,104.7,6,628.2,2019-02-26,2024-12-18 16:52:00,Ewallet,9.42,138.2,489.96,81.66
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,24.08,9,216.71999999999997,2019-02-26,2024-12-18 20:26:00,Cash,0.0,26.0,190.71,21.19
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,104.89,2,209.78,2019-02-26,2024-12-18 11:48:00,Ewallet,3.15,52.44,157.34,78.67
491-38-3499,A,Yangon,Member,Male,Fashion accessories,58.22,1,58.22,2019-02-26,2024-12-18 17:46:00,Credit card,1.75,14.56,43.66,43.66
707-32-7409,B,Mandalay,Member,Female,Sports and travel,100.32,4,401.28,2019-02-26,2024-12-18 11:58:00,Ewallet,6.02,60.19,341.08,85.27
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,48.94,2,97.88,2019-02-26,2024-12-18 12:28:00,Credit card,2.94,14.68,83.2,41.6
518-71-6847,B,Mandalay,Member,Male,Food and beverages,27.93,6,167.57999999999998,2019-02-26,2024-12-18 15:10:00,Ewallet,2.51,20.11,147.48,24.58
437-53-3089,B,Mandalay,Normal,Male,Clothes and accessories,59.02,2,118.04,2019-02-26,2024-12-18 11:51:00,Ewallet,1.6,8.26,109.78,54.89
370-41-7321,B,Mandalay,Member,Female,Health and beauty,59.52,9,535.6800000000001,2019-02-27,2024-12-18 17:24:00,Credit card,16.07,117.86,417.87,46.43
318-68-5053,B,Mandalay,Normal,Female,Health and beauty,80.84,6,485.04,2019-02-27,2024-12-18 17:55:00,Cash,0.0,106.71,378.36,63.06
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,81.83,9,736.47,2019-02-27,2024-12-18 16:10:00,Ewallet,11.05,184.11,552.3299999999999,61.37
400-45-1220,B,Mandalay,Normal,Female,Health and beauty,14.18,10,141.8,2019-02-27,2024-12-18 11:06:00,Credit card,4.25,31.19,110.60000000000001,11.06
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,99.19,8,793.52,2019-02-27,2024-12-18 15:12:00,Cash,0.0,95.23,698.32,87.29
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,70.63,5,353.15,2019-02-27,2024-12-18 17:27:00,Cash,0.0,52.98,300.2,60.04
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,55.04,3,165.12,2019-02-27,2024-12-18 17:36:00,Ewallet,2.48,41.28,123.84,41.28
250-81-7186,C,Naypyitaw,Normal,Male,Electronic accessories,104.67,1,104.67,2019-02-27,2024-12-18 10:23:00,Credit card,3.14,15.7,88.97,88.97
105-10-6182,A,Yangon,Member,Male,Fashion accessories,22.56,2,45.12,2019-02-27,2024-12-18 12:22:00,Ewallet,0.68,11.28,33.84,16.92
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,20.76,10,207.60000000000002,2019-02-27,2024-12-18 18:57:00,Credit card,6.23,51.9,155.7,15.57
250-17-5703,A,Yangon,Member,Male,Food and beverages,19.79,10,197.89999999999998,2019-02-27,2024-12-18 18:24:00,Ewallet,2.97,23.75,174.20000000000002,17.42
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,90.16,7,631.12,2019-02-27,2024-12-18 19:01:00,Credit card,18.93,138.85,492.31,70.33
263-12-5321,A,Yangon,Member,Male,Electronic accessories,97.23,7,680.61,2019-02-27,2024-12-18 12:52:00,Credit card,20.42,102.09,578.5500000000001,82.65
243-55-8457,A,Yangon,Normal,Female,Food and beverages,78.16,10,781.5999999999999,2019-02-27,2024-12-18 11:40:00,Ewallet,11.72,93.79,687.8,68.78
665-63-9736,B,Mandalay,Normal,Male,Clothes and accessories,11.73,5,58.650000000000006,2019-02-27,2024-12-18 17:44:00,Ewallet,1.26,4.11,54.55,10.91
755-12-3218,A,Yangon,Normal,Female,Clothes and accessories,53.94,6,323.64,2019-02-27,2024-12-18 17:11:00,Credit card,0.24,22.65,300.96,50.16
848-42-2566,B,Mandalay,Member,Female,Clothes and accessories,44.21,2,88.42,2019-02-27,2024-12-18 17:52:00,Cash,0.53,6.19,82.22,41.11
399-46-5918,C,Naypyitaw,Normal,Female,Electronic accessories,90.28,8,722.24,2019-02-28,2024-12-18 19:01:00,Cash,0.0,108.33,613.92,76.74
142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,97.86,2,195.72,2019-02-28,2024-12-18 18:37:00,Credit card,5.87,48.93,146.8,73.4
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,43.15,10,431.5,2019-02-28,2024-12-18 14:42:00,Cash,0.0,107.86,323.6,32.36
786-94-2700,A,Yangon,Member,Male,Food and beverages,84.65,6,507.90000000000003,2019-02-28,2024-12-18 20:18:00,Cash,0.0,60.95,446.93999999999994,74.49
635-28-5728,A,Yangon,Normal,Male,Health and beauty,58.8,3,176.39999999999998,2019-02-28,2024-12-18 19:33:00,Ewallet,2.65,38.81,137.57999999999998,45.86
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,63.32,1,63.32,2019-02-28,2024-12-18 17:38:00,Cash,0.0,9.5,53.82,53.82
142-72-4747,C,Naypyitaw,Member,Male,Clothes and accessories,63.93,2,127.86,2019-02-28,2024-12-18 18:47:00,Credit card,2.98,8.95,118.9,59.45
821-07-3590,B,Mandalay,Normal,Female,Clothes and accessories,40.76,5,203.79999999999998,2019-02-28,2024-12-18 14:58:00,Ewallet,3.57,14.27,189.54999999999998,37.91
189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,82.48,9,742.32,2019-03-01,2024-12-18 13:22:00,Cash,0.0,185.58,556.74,61.86
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,28.88,3,86.64,2019-03-01,2024-12-18 15:40:00,Ewallet,1.3,12.99,73.65,24.55
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,78.64,4,314.56,2019-03-01,2024-12-18 15:32:00,Ewallet,4.72,37.74,276.8,69.2
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,36.47,2,72.94,2019-03-01,2024-12-18 18:14:00,Ewallet,1.09,13.13,59.8,29.9
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,85.38,7,597.66,2019-03-01,2024-12-18 19:49:00,Ewallet,8.96,149.41,448.21000000000004,64.03
207-73-1363,B,Mandalay,Normal,Female,Health and beauty,72.99,2,145.98,2019-03-01,2024-12-18 12:15:00,Ewallet,2.19,32.11,113.86,56.93
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,15.56,3,46.68,2019-03-01,2024-12-18 11:30:00,Credit card,1.4,10.27,36.42,12.14
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,47.75,10,477.5,2019-03-01,2024-12-18 10:22:00,Credit card,14.33,71.63,405.90000000000003,40.59
247-11-2470,A,Yangon,Member,Female,Fashion accessories,23.44,4,93.76,2019-03-01,2024-12-18 16:23:00,Credit card,2.81,23.44,70.32,17.58
238-45-6950,B,Mandalay,Member,Male,Food and beverages,56.41,1,56.41,2019-03-01,2024-12-18 20:03:00,Ewallet,0.85,6.77,49.64,49.64
189-98-2932,C,Naypyitaw,Normal,Male,Clothes and accessories,0.65,9,5.8500000000000005,2019-03-01,2024-12-18 13:33:00,Cash,0.0,0.41,5.49,0.61
339-96-8310,B,Mandalay,Member,Male,Clothes and accessories,9.22,7,64.54,2019-03-01,2024-12-18 20:00:00,Ewallet,4.51,4.52,60.06,8.58
563-91-7120,A,Yangon,Member,Female,Clothes and accessories,6.9,6,41.400000000000006,2019-03-01,2024-12-18 13:26:00,Cash,0.51,2.9,38.519999999999996,6.42
549-59-1358,A,Yangon,Member,Male,Sports and travel,93.06,3,279.18,2019-03-02,2024-12-18 17:36:00,Ewallet,4.19,41.88,237.29999999999998,79.1
225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,28.37,3,85.11,2019-03-02,2024-12-18 13:01:00,Credit card,2.55,21.28,63.84,21.28
817-69-8206,B,Mandalay,Normal,Male,Electronic accessories,104.72,9,942.48,2019-03-02,2024-12-18 19:42:00,Credit card,28.27,141.37,801.09,89.01
346-84-3103,B,Mandalay,Member,Male,Electronic accessories,13.88,5,69.4,2019-03-02,2024-12-18 19:26:00,Cash,0.0,10.41,59.0,11.8
883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,15.11,2,30.22,2019-03-02,2024-12-18 19:44:00,Credit card,0.91,4.53,25.7,12.85
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,28.35,9,255.15,2019-03-02,2024-12-18 14:16:00,Cash,0.0,45.93,209.25,23.25
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,57.28,10,572.8,2019-03-02,2024-12-18 11:22:00,Credit card,17.18,85.92,486.9,48.69
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,77.68,7,543.76,2019-03-02,2024-12-18 16:42:00,Ewallet,8.16,81.56,462.21000000000004,66.03
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,77.08,3,231.24,2019-03-02,2024-12-18 13:10:00,Ewallet,3.47,50.87,180.35999999999999,60.12
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,92.81,9,835.29,2019-03-02,2024-12-18 12:40:00,Cash,0.0,150.35,684.9,76.1
860-73-6466,A,Yangon,Member,Female,Sports and travel,41.45,2,82.9,2019-03-02,2024-12-18 16:16:00,Credit card,2.49,12.43,70.46,35.23
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,97.11,5,485.55,2019-03-02,2024-12-18 16:35:00,Credit card,14.57,121.39,364.20000000000005,72.84
725-54-0677,C,Naypyitaw,Member,Female,Health and beauty,89.88,7,629.16,2019-03-02,2024-12-18 13:50:00,Cash,0.0,138.42,490.77,70.11
636-98-3364,B,Mandalay,Member,Male,Electronic accessories,27.57,3,82.71000000000001,2019-03-02,2024-12-18 12:36:00,Ewallet,1.24,12.41,70.32000000000001,23.44
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,26.58,2,53.16,2019-03-02,2024-12-18 19:26:00,Ewallet,0.8,7.97,45.18,22.59
720-72-2436,A,Yangon,Normal,Male,Food and beverages,69.85,4,279.4,2019-03-02,2024-12-18 18:14:00,Ewallet,4.19,33.53,245.84,61.46
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,40.19,2,80.38,2019-03-02,2024-12-18 18:18:00,Credit card,2.41,12.06,68.32,34.16
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,102.25,10,1022.5,2019-03-02,2024-12-18 17:16:00,Ewallet,15.34,184.05,838.4000000000001,83.84
632-90-0288,C,Naypyitaw,Normal,Female,Clothes and accessories,3.41,11,37.510000000000005,2019-03-02,2024-12-18 20:05:00,Credit card,5.67,2.63,34.87,3.17
268-27-6179,C,Naypyitaw,Member,Female,Clothes and accessories,30.87,7,216.09,2019-03-02,2024-12-18 14:58:00,Ewallet,2.57,15.13,200.97,28.71
631-41-3108,A,Yangon,Normal,Male,Home and lifestyle,48.65,7,340.55,2019-03-03,2024-12-18 13:23:00,Credit card,10.22,61.3,279.23,39.89
777-82-7220,B,Mandalay,Member,Male,Home and lifestyle,31.63,8,253.04,2019-03-03,2024-12-18 13:01:00,Cash,0.0,45.54,207.44,25.93
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,86.07,10,860.6999999999999,2019-03-03,2024-12-18 14:30:00,Cash,0.0,129.1,731.5999999999999,73.16
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,21.89,8,175.12,2019-03-03,2024-12-18 19:17:00,Cash,0.0,26.27,148.88,18.61
175-54-2529,A,Yangon,Member,Male,Food and beverages,23.28,8,186.24,2019-03-03,2024-12-18 17:01:00,Credit card,5.59,22.35,163.92,20.49
305-14-0245,B,Mandalay,Member,Female,Home and lifestyle,99.22,8,793.76,2019-03-03,2024-12-18 19:00:00,Ewallet,11.91,142.87,650.88,81.36
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,54.52,5,272.6,2019-03-03,2024-12-18 13:42:00,Cash,0.0,40.89,231.70000000000002,46.34
568-88-3448,A,Yangon,Normal,Female,Health and beauty,26.25,1,26.25,2019-03-03,2024-12-18 15:09:00,Ewallet,0.39,5.78,20.47,20.47
234-03-4040,B,Mandalay,Member,Female,Food and beverages,76.7,10,767.0,2019-03-03,2024-12-18 12:25:00,Credit card,23.01,92.04,675.0,67.5
302-15-2162,C,Naypyitaw,Member,Female,Health and beauty,48.86,6,293.15999999999997,2019-03-03,2024-12-18 10:54:00,Credit card,8.79,64.49,228.66,38.11
610-46-4100,A,Yangon,Normal,Female,Health and beauty,30.4,7,212.79999999999998,2019-03-03,2024-12-18 20:31:00,Credit card,6.38,46.81,165.97,23.71
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,46.21,8,369.68,2019-03-03,2024-12-18 17:36:00,Cash,0.0,66.54,303.12,37.89
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,48.73,1,48.73,2019-03-03,2024-12-18 20:06:00,Credit card,1.46,12.18,36.55,36.55
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,31.71,8,253.68,2019-03-03,2024-12-18 19:30:00,Ewallet,3.81,38.05,215.6,26.95
228-96-1411,C,Naypyitaw,Member,Female,Food and beverages,103.64,8,829.12,2019-03-04,2024-12-18 20:39:00,Cash,0.0,99.49,729.6,91.2
586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.96,7,90.72,2019-03-04,2024-12-18 11:19:00,Credit card,2.72,13.61,77.07,11.01
667-92-0055,A,Yangon,Member,Female,Health and beauty,104.82,6,628.92,2019-03-04,2024-12-18 15:02:00,Ewallet,9.43,138.36,490.56000000000006,81.76
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,31.75,1,31.75,2019-03-04,2024-12-18 15:44:00,Cash,0.0,4.76,26.99,26.99
346-12-3257,B,Mandalay,Member,Male,Electronic accessories,20.2,9,181.79999999999998,2019-03-04,2024-12-18 16:28:00,Cash,0.0,27.27,154.53000000000003,17.17
256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,59.36,4,237.44,2019-03-04,2024-12-18 19:48:00,Ewallet,3.56,42.74,194.68,48.67
227-50-3718,A,Yangon,Normal,Female,Health and beauty,15.35,5,76.75,2019-03-04,2024-12-18 12:23:00,Cash,0.0,16.89,59.85,11.97
689-05-1884,A,Yangon,Member,Female,Health and beauty,51.06,10,510.6,2019-03-04,2024-12-18 12:44:00,Cash,0.0,112.34,398.29999999999995,39.83
759-29-9521,A,Yangon,Member,Female,Fashion accessories,51.41,9,462.68999999999994,2019-03-04,2024-12-18 11:27:00,Cash,0.0,115.67,347.04,38.56
276-75-6884,A,Yangon,Normal,Female,Health and beauty,72.15,3,216.45000000000002,2019-03-04,2024-12-18 10:05:00,Cash,0.0,47.62,168.81,56.27
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,34.97,9,314.73,2019-03-04,2024-12-18 15:27:00,Ewallet,4.72,56.64,258.03000000000003,28.67
221-25-5073,A,Yangon,Normal,Female,Food and beverages,78.39,4,313.56,2019-03-04,2024-12-18 10:39:00,Cash,0.0,37.63,275.96,68.99
652-43-6594,A,Yangon,Member,Female,Clothes and accessories,22.57,9,203.13,2019-03-04,2024-12-18 13:20:00,Credit card,1.18,14.22,188.91,20.99
371-85-5789,B,Mandalay,Normal,Female,Health and beauty,92.38,3,277.14,2019-03-05,2024-12-18 10:40:00,Ewallet,4.16,60.97,216.18,72.06
510-95-6347,B,Mandalay,Member,Female,Food and beverages,50.95,3,152.85000000000002,2019-03-05,2024-12-18 18:17:00,Ewallet,2.29,18.34,134.49,44.83
829-49-1914,C,Naypyitaw,Member,Female,Food and beverages,82.23,10,822.3000000000001,2019-03-05,2024-12-18 16:24:00,Ewallet,12.33,98.67,723.6,72.36
730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,87.21,7,610.4699999999999,2019-03-05,2024-12-18 14:31:00,Ewallet,9.16,91.57,518.91,74.13
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,86.84,6,521.04,2019-03-05,2024-12-18 18:14:00,Cash,0.0,93.78,427.26,71.21
291-32-1427,B,Mandalay,Member,Male,Fashion accessories,23.04,5,115.19999999999999,2019-03-05,2024-12-18 12:29:00,Ewallet,1.73,28.8,86.4,17.28
895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.98,3,56.94,2019-03-05,2024-12-18 19:46:00,Ewallet,0.85,6.83,50.13,16.71
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,46.43,5,232.15,2019-03-05,2024-12-18 17:07:00,Credit card,6.96,58.04,174.1,34.82
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,86.01,2,172.02,2019-03-05,2024-12-18 17:43:00,Cash,0.0,43.0,129.02,64.51
433-75-6987,B,Mandalay,Member,Female,Health and beauty,58.77,7,411.39000000000004,2019-03-05,2024-12-18 19:06:00,Ewallet,6.17,90.5,320.88,45.84
793-10-3222,B,Mandalay,Member,Female,Health and beauty,43.11,6,258.65999999999997,2019-03-05,2024-12-18 13:30:00,Credit card,7.76,56.91,201.78000000000003,33.63
608-04-3797,B,Mandalay,Member,Female,Health and beauty,26.59,8,212.72,2019-03-05,2024-12-18 20:24:00,Ewallet,3.19,46.79,165.92,20.74
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,10,127.30000000000001,2019-03-05,2024-12-18 13:44:00,Credit card,3.82,22.91,104.39999999999999,10.44
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,82.23,3,246.69,2019-03-05,2024-12-18 16:38:00,Ewallet,3.7,37.0,209.67000000000002,69.89
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,73.23,10,732.3000000000001,2019-03-05,2024-12-18 17:49:00,Credit card,21.97,109.84,622.4,62.24
